player_id,national_team_name,national_team_id,full name,born,age,batting style,playing role,2024_neg_batting_clutch_metric,2024_matches_played,2024_pos_batting_clutch_metric,2023_pos_batting_clutch_metric,2023_matches_played,2023_neg_batting_clutch_metric,2022_neg_batting_clutch_metric,2022_matches_played,2022_pos_batting_clutch_metric,2021_neg_batting_clutch_metric,2021_matches_played,2020_neg_batting_clutch_metric,2020_matches_played,2020_pos_batting_clutch_metric,2019_neg_batting_clutch_metric,2019_matches_played,2019_pos_batting_clutch_metric,fielding position,2016_neg_batting_clutch_metric,2016_matches_played,2016_pos_batting_clutch_metric,2015_pos_batting_clutch_metric,2015_matches_played,2015_neg_batting_clutch_metric,2014_neg_batting_clutch_metric,2014_matches_played,2013_neg_batting_clutch_metric,2013_matches_played,2013_pos_batting_clutch_metric,2012_pos_batting_clutch_metric,2012_matches_played,2012_neg_batting_clutch_metric,2011_pos_batting_clutch_metric,2011_matches_played,2011_neg_batting_clutch_metric,bowling style,2021_pos_batting_clutch_metric,2018_pos_batting_clutch_metric,2018_matches_played,2018_neg_batting_clutch_metric,2024_neg_bowling_clutch_metric,2023_neg_bowling_clutch_metric,2022_neg_bowling_clutch_metric,2022_pos_bowling_clutch_metric,2020_neg_bowling_clutch_metric,2020_pos_bowling_clutch_metric,2018_pos_bowling_clutch_metric,2018_neg_bowling_clutch_metric,2017_neg_batting_clutch_metric,2017_matches_played,2017_pos_batting_clutch_metric,2017_pos_bowling_clutch_metric,2024_pos_bowling_clutch_metric,2023_pos_bowling_clutch_metric,2021_neg_bowling_clutch_metric,2021_pos_bowling_clutch_metric,2016_pos_bowling_clutch_metric,2016_neg_bowling_clutch_metric,2015_neg_bowling_clutch_metric,2015_pos_bowling_clutch_metric,2014_pos_batting_clutch_metric,2014_pos_bowling_clutch_metric,2014_neg_bowling_clutch_metric,2013_pos_bowling_clutch_metric,2012_pos_bowling_clutch_metric,2012_neg_bowling_clutch_metric,2011_neg_bowling_clutch_metric,2011_pos_bowling_clutch_metric,2019_pos_bowling_clutch_metric,education,also known as,nicknames,height,2017_neg_bowling_clutch_metric,2019_neg_bowling_clutch_metric,2009_neg_batting_clutch_metric,2009_matches_played,2009_neg_bowling_clutch_metric,2009_pos_bowling_clutch_metric,2010_pos_batting_clutch_metric,2010_matches_played,2013_neg_bowling_clutch_metric,2010_neg_batting_clutch_metric,2010_neg_bowling_clutch_metric,2010_pos_bowling_clutch_metric,2008_pos_batting_clutch_metric,2008_matches_played,2008_pos_bowling_clutch_metric,2008_neg_bowling_clutch_metric,2008_neg_batting_clutch_metric,2009_pos_batting_clutch_metric,2007_neg_batting_clutch_metric,2007_matches_played,2007_neg_bowling_clutch_metric,2007_pos_batting_clutch_metric,2007_pos_bowling_clutch_metric,other,died
1397996,saudi,103,kashif abbas,20-Jun-87,37y ,left hand bat,,-15.63450906,1,,,2,-12.04705882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium,,,,,,-4.576923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633445,saudi,103,mohammed hisham shaikh,"july 17, 1996, dammam",27y 339d,right hand bat,,-21.88887556,2,,,1,-12.8,-37.85898276,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,-9.761388286,,-32.01980347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284669,saudi,103,usman khalid,19-Dec-83,40y 184d,left hand bat,,-20.26666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344846,saudi,103,saad khan,23-Aug-87,36y 302d,left hand bat,,-18.24,1,,,,,-43.75352401,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284540,saudi,103,ishtiaq ahmad,1-Nov-93,30y 232d,right hand bat,,,1,,,,,-22.35,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium fast,,,,,-0.632682574,,-7.550899621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344844,saudi,103,usman najeeb,25-Jul-95,28y 331d,right hand bat,,,1,,,2,-11.37777778,-15.2100576,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-2.304772234,-6.057692308,-4.388521635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284541,saudi,103,zain ul abidin,7-May-92,32y 44d,left hand bat,,,1,,,2,-25.6,-32.50043394,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-11.38828633,-2.423076923,-19.1170236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179855,nepal,33,pratish gharti chhetri,"may 22, 2004, pyuthan",20y 29d,right hand bat,bowling allrounder,-40.79,13,160.4656,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium,,,,,-24.80367375,,,,,,,,,,,,0.801545608,0.311403509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681067,united,27,raja akifullah khan,"november 24, 1992, lahore, punjab",31y 209d,left hand bat,bowler,-12.90495871,7,,68.72068,6,-9.371428571,,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium fast,,,,,-14.44340542,-6.069514421,-5.619277108,,,,,,,,,,0.099328385,0.495819834,,0.658199758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161032,hong,19,dhananjay rao,"march 10, 2002, hong kong",22y 102d,right hand bat,bowler,-6.39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium fast,,,,,-4.622496148,,,,,,,,,,,,0.098733234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343701,cambodia,68,uday singh hathinjar,29-Mar-98,26y 83d,right hand bat,,-12.54788909,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umpire,
1139053,cambodia,68,ram raushan sharan,9-Jun-02,22y 11d,right hand bat,,-15.82093835,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,-15.05376344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,umpire,
685831,cambodia,68,luqman butt,"december 24, 1994, gujranwala, punjab",29y 179d,right hand bat,,-11.20482336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium fast,,,,,-12.96296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,luqman butt,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428999,cambodia,68,raddella vimukthi viraj,20-Nov-94,29y 213d,right hand bat,,-24.81062027,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,legbreak,,,,,-4.460374353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413023,cambodia,68,etienne beukes,17-Dec-97,26y 186d,right hand bat,,-33.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332366,cambodia,68,sharwan godara,8-Oct-01,22y 256d,right hand bat,,-33.08,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-3.484667463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348044,cambodia,68,lakshit gupta,6-Oct-98,25y 258d,right hand bat,,-33.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373205,cambodia,68,salvin stanly,24-Apr-84,40y 57d,right hand bat,,-22.05333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492762,cambodia,68,utkarsh jain,3-Nov-01,22y 230d,right hand bat,,-17.51376535,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-2.414177618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096129,cambodia,68,gulam chughtai murtaza,20-Dec-97,26y 183d,right hand bat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-16.72640382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300624,canada,17,srimantha adrian wijeyeratne,"june 03, 1989, colombo",35y 17d,right hand bat,wicketkeeper batter,-42.68524037,3,,,1,-2.936842105,-25.45500827,7,239.448204,,,,,,-23.13490511,2,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"st. peter's college, colombo",,,6ft ,,,,,,,,,,,,,,,,,,,,,,,,,
914503,canada,17,harsh thaker,24-Oct-97,26y 240d,right hand bat,allrounder,-44.02995437,8,,200.45742,10,-4.185104628,-31.57431945,16,443.467525,,6,,,,,1,84.64544,,,,,,,,,,,,,,,,,,,right arm offbreak,93.54675,,,,-15.20462912,-3.521126761,-5.417551309,1.869427367,,,,,,,,,,3.903428765,-1.941666667,1.835461125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111473,canada,17,rishiv ragav joshi,"november 04, 2000, toronto, ontario",23y 229d,right hand bat,bowler,-8.838585292,6,,,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium fast,,,,,-24.01534182,,,0.521689258,,,,,,,,,,,,1.557533376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387900,canada,17,uday bhagwan singh,25-Apr-01,23y 56d,right hand bat,bowler,-7.632919042,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm fast medium,,,,,-17.90752061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230551,united,11,gajanand singh,"october 03, 1987, berbice, guyana",36y 261d,left hand bat,middle order batter,,2,30.48194,,,,-20.88899549,4,54.873,-13.42857143,3,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,105.669504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772469,united,11,usman rafiq,"august 13, 1988, bahawalpur, punjab, pakistan",35y 312d,right hand bat,bowler,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,,,,,,,,,,,,0.118319559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185233,nepal,33,bibek kumar yadav,"october 07, 2003, rajbiraj, saptari",20y 257d,right hand bat,bowling allrounder,-15.57981818,8,374.1579,36.91688,4,-37.16752919,-3.54732867,7,94.11805,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-30.63507109,-3.76344086,-9.467455621,0.394542955,,,,,,,,,0.147540984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319750,qatar,136,kamran khan,29-Sep-88,35y 265d,right hand bat,,-7.464564288,2,,,,,,,,,,-2.242524917,4,125.62153,,1,56.443896,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1200965,qatar,136,saqlain arshad,10-Oct-92,31y 254d,right hand bat,,-13.35033376,1,,,1,-14.14735009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397994,qatar,136,mohammad ahnaff,27-Apr-97,27y 54d,right hand bat,,-7.814900997,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093669,qatar,136,muhammad tanveer,1-Feb-81,43y 140d,right hand bat,,-6.118941217,1,,,1,-12.23529412,,,,,,-3.326904532,6,105.01277,,1,22.302954,,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,-12.20285261,0.470725995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397990,qatar,136,mohammed irshad,20-Jun-91,33y ,right hand bat,,-11.86666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422847,qatar,136,rifayi theruvath hassainar,3-Nov-94,29y 230d,right hand bat,,-9.709267441,1,,,,,,,,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369833,qatar,136,amir farooq,14-Feb-95,29y 127d,right hand bat,,-10.68042722,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium,,,,,-2.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209270,qatar,136,himanshu rathod,22-Nov-86,37y 211d,right hand bat,,-8.010080101,2,,,2,-15.78627808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,-1.444444444,-16.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209272,qatar,136,adnan mirza,16-Feb-89,35y 125d,right hand bat,,-5.274074074,2,,,2,-14.85714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-8,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390891,qatar,136,mohammad ikramullah khan,"july 12, 1992, mianwali, punjab",31y 344d,left hand bat,,-7.416666667,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium fast,,,,,-9.777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1193404,qatar,136,musawar shah,15-Mar-90,34y 97d,left hand bat,,-17.8,2,,,,,,,,,,-6.21,3,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-2.388888889,,,,-2.773375594,0.179906542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021025,malaysia,16,muhammad amir azim abdul shukor,24-Apr-01,23y 57d,left hand bat,batter,-37.65520663,4,21.49672,,8,-48.06527358,-31.79399478,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-6.620689655,-9.077082903,-9.41947909,0.077186964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633660,malaysia,16,virandeep singh jagjit singh,23-Mar-99,25y 89d,right hand bat,allrounder,-31.05800327,6,45.5308,,10,-38.0962825,-48.9765999,5,30.6612,-18.66357825,4,,1,17.3712,-39.11680185,5,,wicketkeeper,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-4.711108186,-19.01346636,,0.062456627,,,,,,,,,1.325757576,,-1.065449011,,,,,,,,,,,,,,,,,,,,-13.63313609,,,,,,,,,,,,,,,,,,,,,,,
633638,malaysia,16,sharvin muniandy,15-Oct-95,28y 249d,right hand bat,bowler,-31.70048295,4,46.3197,,4,-37.50021185,-63.21263032,6,,-17.63289676,5,,2,46.2462,-39.70592466,5,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-7.328244275,,-11.2738767,0.442739079,,1.00286533,,,,,,,,,-13.37512285,,,,,,,,,,,,,,,,,,,,-13.05133707,,,,,,,,,,,,,,,,,,,,,,,
868003,malaysia,16,syed aziz syed mubarak,7-Oct-98,25y 257d,left hand bat,batting allrounder,-40.47595267,5,40.66538,,5,-43.89224892,-30.18115016,8,48.8322,-23.03866665,6,,1,67.36422,-39.29824126,5,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-3.358778626,,-17.70742013,0.071581961,,,,,,,,,0.111727967,,-11.10856409,,,,,,,,,,,,,,,,,,,,-7.206237144,,,,,,,,,,,,,,,,,,,,,,,
1428733,malaysia,16,nazmus sakib,1-Sep-99,24y 293d,right hand bat,wicketkeeper batter,-35.75,1,,,,,,,,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,right arm medium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348021,malaysia,16,rizwan haider,12-Mar-87,37y 100d,right hand bat,bowler,,1,,,3,-4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium,,,,,-5.793103448,-7.849223947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633641,malaysia,16,pavandeep singh jagjit singh,17-Jan-98,26y 155d,right hand bat,bowler,-8.6,4,,,3,,-13.64680258,6,,-6.47,3,,1,,-6.4,4,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-8.185838379,-6.417497218,-9.075746459,0.43062201,,0.432989691,,,,,,,0.213669542,,-4.583947292,,,,,,,,,,,,,,,,,,,,-17.18690098,,,,,,,,,,,,,,,,,,,,,,,
1090866,malaysia,16,vijay unni suresh unni,15-Aug-03,20y 310d,right hand bat,bowler,-6.789473684,4,,,10,-40.63272498,-8.55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,-7.694340616,-21.47346509,-9.051724138,0.058027079,,,,,,,,,0.504702194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568452,malaysia,16,muhammad wafiq irfan zarbani,"april 25, 1996, malaysia",28y 56d,left hand bat,,-12.9,3,,,,,-5.212630316,5,,-17.72480358,4,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium fast,,,,,-9.983679916,,-12.88545766,0.909090909,,,,,,,,,,,-9.701454065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301600,bahrain,57,umer imtiaz toor,9-Apr-91,33y 72d,right hand bat,opening batter,-20.88,1,,0.04305,2,-6.625,-58.6,2,,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172124,bahrain,57,sarfaraz ali,20-Oct-81,42y 244d,right hand bat,allrounder,-9.490909091,2,,,2,-5.3,-44.5234127,11,60.607944,,,-2.033684211,2,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-6.022727273,-0.925925926,-20.96116076,0.157400589,-3.346855984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093638,bahrain,57,imran ali butt,20-Jan-86,38y 152d,left hand bat,wicketkeeper batter,-10.56466302,1,,34.48305,2,-4.600095474,,,,,,-4.83,1,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143529,bahrain,57,imran javed anwar,24-Oct-89,34y 240d,right hand bat,allrounder,-20.88,2,,0.04305,2,,-30.08316403,8,,,,-3.050590539,2,,,,,,,,,,,,,,,,,,,,,,,left arm medium,,,,,-2.5,,-20.40644269,0.356621481,-4.259634888,,,,,,,,,0.315384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1284532,bahrain,57,haider ali butt,22-Oct-97,26y 242d,right hand bat,middle order batter,-9.523114533,1,,47.875905,4,-5.3,-46.2293345,5,28.50848,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,-2.407407407,,,,,,,,,,,,0.201639344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823339,bahrain,57,ahmer bin nasir,"december 11, 1993, karachi",30y 192d,right hand bat,,-10.60329068,1,,50.91954,2,-5.196078431,-22.99533628,4,50.370348,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217274,bahrain,57,sathaiya veerapathiran,30-Apr-91,33y 51d,right hand bat,allrounder,-8.7,2,,51.70305,4,-10.6,-39.69372289,11,28.50848,,,-3.22,2,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-3.636363636,-1.481481481,-17.4149284,0.572556816,-6.693711968,,,,,,,,,0.143023256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344829,bahrain,57,muhammad rizwan butt,2-Jan-91,33y 170d,right hand bat,bowler,-12.48266297,2,,21.56805,4,-10.6,-5.340133503,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-2.443181818,-1.203703704,-6.793611232,0.899094171,,,,,,,,,,0.465909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593296,bahrain,57,ali dawood,"december 01, 1992, sialkot, punjab",31y 202d,right hand bat,bowler,-17.4,2,,,3,-7.066666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-1.306818182,-1.481481481,,,,,,,,,,,,0.170833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710767,bahrain,57,abdul majid abbasi,"september 07, 1993, islamabad, punjab",30y 287d,left hand bat,bowler,-13.05,2,,,3,-6.235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-1.363636364,-1.342592593,,,,,,,,,,,,0.105128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365333,canada,17,parveen kumar,29-May-94,30y 22d,left hand bat,allrounder,-10.11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm wrist spin,,,,,-2.154750245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282006,oman,37,samay shrivastava,"march 13, 1991, bhopal, madhya pradesh",33y 99d,right hand bat,bowler,-13.50044935,5,,,,,-6.7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,legbreak,,,,,-13.27069735,,-23.46061232,1.544185224,,,,,,,,,0.449758454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307756,oman,37,jatinder singh,"march 05, 1989, ludhiana, punjab",35y 107d,right hand bat,batter,-7.933359778,2,11.866526,201.627,4,-26.55315143,-105.8511392,15,181.226578,-11.84115094,3,-2.556521739,3,27.11516,-75.13451371,14,309.185535,,-44.93193526,5,113.03316,50.559314,7,-58.84499521,,,,,,,,,,,,right arm offbreak,16.65004,,,,,,,,,,,,,,,,,,,,,,-3.377483444,,,,,,,,,,,,,jati,,,,,,,,,,,,,,,,,,,,,,,,,,
1174024,oman,37,sandeep goud,"november 08, 1991, hyderabad, andhra pradesh",32y 225d,right hand bat,allrounder,-8.75,2,,,,,-21.98934762,11,55.725352,-12.22051282,2,-4.410176407,1,,-57.3741996,9,165.20967,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-4.929577465,,-5.614035088,0.980148851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.216506292,,,,,,,,,,,,,,,,,,,,,,,
1256933,namibia,28,dylan otto leicher,3-May-04,20y 48d,right hand bat,middle order batter,-20.18846154,8,117.445705,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium,,,,,-2.766990291,,-6.033519553,0.37431694,,,,,,,,,0.297560976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425190,namibia,28,simon petrus shikongo,,,right hand bat,bowler,-7.575,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium fast,,,,,-9.32038835,,,,,,,,,,,,0.721489831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218992,namibia,28,gerhard janse van rensburg,15-Nov-04,19y 218d,right hand bat,,,7,74.625729,,,,,,,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,legbreak,,,,,,,,,,,,,,,,,0.483549065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24752,kenya,26,collins omondi obuya,"july 27, 1981, nairobi",42y 329d,right hand bat,allrounder,-13.13391848,2,,44.42775,8,-61.33152921,-65.11785714,8,87.2332,-28.52173913,4,,,,-21.97461585,10,27.72255,,,,,,,,,,-39.85255732,18,316.450745,,9,-34.06742349,,,,legbreak,50.638525,,,,,-24.83766234,-16.25195075,0.057648402,,,,,,,,,,,-7.2,0.079861111,,,,,,,,1.098309292,,-20.31685556,,,0.4,,collins omondi,collo,,,-12.10694728,,,,,7.1345,2,-17.35745478,-2.570584118,,,,1,,,-3.654611902,,-7.908847097,3,,,,,
594321,kenya,26,neil mugabe,31-Mar-95,29y 81d,right hand bat,,-11.82024001,2,,,1,-3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308418,kenya,26,nelson mandela odhiambo,"march 21, 1989, nairobi, kenya",35y 91d,right hand bat,bowler,-15.82,3,,24.309,11,-39.79186163,-35.72783273,7,27.5932,-12.10347547,3,,,,-35.9526369,7,,,,,,,,,,,-12.98791718,7,,,4,-20.98,,,,right arm medium fast,126.257895,,,,-4.877124183,-26.2082542,-33.30192008,,,,,,,,,,,0.075757576,,,,,,,,,,0.108792846,,-8.733047572,,,0.378947368,,,,,,-19.05001475,,,,,,1,-20.93935636,,,0.283505716,,,,,,,,,,,,,
267455,kenya,26,rakep rajendra patel,"july 12, 1989, nairobi, kenya",34y 344d,right hand bat,wicketkeeper batter,-8.145702057,4,,60.1509,9,-50.11857282,-61.90408405,8,106.57565,-20.9557884,4,,,,-25.17856396,6,100.88085,occasional wicketkeeper,,,,,,,,,-32.98829037,13,355.622895,,7,-35.98872446,,,,right arm offbreak,93.955575,,,,-34.75622682,-23.89515286,-16.18887015,0.416494845,,,,,,,,,,0.410199557,-1.509333333,0.090653153,,,,,,,,0.072927073,,-8.069571519,,,,,rakep,,,,-14.13186752,,,,,,1,,-4.507023047,,,,1,,,-7.709090909,,,,,,,,
