year,match_id,espn_match_id,scorecard_link,live_score_link,match_overs_link,tournament_link,tournament_id,tournament,team1,team1_id,team2,team2_id,match_details,date,venue_name,venue_link,venue_id,match_result,winner,winner_id,winning_team_1_or_2,team1_overs,team2_overs,team1_runs,team1_wickets,team1_runrate,team2_runs,team2_wickets,team2_runrate,team1_batters_used,team2_batters_used,team1_bowlers_used,team2_bowlers_used,team1_batsmen_clutch_metric,team2_batsmen_clutch_metric,team1_bowlers_clutch_metric,team2_bowlers_clutch_metric,team1_batsmen_left_handers,team1_batsmen_left_hander_runs_scored,team1_batsmen_left_hander_stamina,team1_batsmen_left_hander_balls,team1_batsmen_left_hander_boundaries,team1_batsmen_right_handers,team1_batsmen_right_hander_runs_scored,team1_batsmen_right_hander_stamina,team1_batsmen_right_hander_balls,team1_batsmen_right_hander_boundaries,team2_batsmen_left_handers,team2_batsmen_left_hander_runs_scored,team2_batsmen_left_hander_stamina,team2_batsmen_left_hander_balls,team2_batsmen_left_hander_boundaries,team2_batsmen_right_handers,team2_batsmen_right_hander_runs_scored,team2_batsmen_right_hander_stamina,team2_batsmen_right_hander_balls,team2_batsmen_right_hander_boundaries,team1_bowlers_left_hand_quicks,team1_bowlers_left_hand_quick_overs,team1_bowlers_left_hand_quick_wickets,team1_bowlers_left_hand_quick_dot_balls,team1_bowlers_left_hand_quick_runs_conceded,team1_bowlers_left_hand_quick_boundaries_conceded,team1_bowlers_left_hand_quick_extras_conceded,team1_bowlers_right_hand_quicks,team1_bowlers_right_hand_quick_overs,team1_bowlers_right_hand_quick_wickets,team1_bowlers_right_hand_quick_dot_balls,team1_bowlers_right_hand_quick_runs_conceded,team1_bowlers_right_hand_quick_boundaries_conceded,team1_bowlers_right_hand_quick_extras_conceded,team1_bowlers_spinners,team1_bowlers_spinner_overs,team1_bowlers_spinner_wickets,team1_bowlers_spinner_dot_balls,team1_bowlers_spinner_runs_conceded,team1_bowlers_spinner_boundaries_conceded,team1_bowlers_spinner_extras_conceded,team2_bowlers_left_hand_quicks,team2_bowlers_left_hand_quick_overs,team2_bowlers_left_hand_quick_wickets,team2_bowlers_left_hand_quick_dot_balls,team2_bowlers_left_hand_quick_runs_conceded,team2_bowlers_left_hand_quick_boundaries_conceded,team2_bowlers_left_hand_quick_extras_conceded,team2_bowlers_right_hand_quicks,team2_bowlers_right_hand_quick_overs,team2_bowlers_right_hand_quick_wickets,team2_bowlers_right_hand_quick_dot_balls,team2_bowlers_right_hand_quick_runs_conceded,team2_bowlers_right_hand_quick_boundaries_conceded,team2_bowlers_right_hand_quick_extras_conceded,team2_bowlers_spinners,team2_bowlers_spinner_overs,team2_bowlers_spinner_wickets,team2_bowlers_spinner_dot_balls,team2_bowlers_spinner_runs_conceded,team2_bowlers_spinner_boundaries_conceded,team2_bowlers_spinner_extras_conceded,team1_player_ids,team2_player_ids,team1_batsmen_count,team1_bowler_count,team1_allrounder_count,team2_batsmen_count,team2_bowler_count,team2_allrounder_count,team1_pp_runs_scored,team1_middle_runs_scored,team1_death_runs_scored,team1_pp_run_rate,team1_middle_run_rate,team1_death_run_rate,team1_pp_wickets_lost,team1_middle_wickets_lost,team1_death_wickets_lost,team2_pp_runs_scored,team2_middle_runs_scored,team2_death_runs_scored,team2_pp_run_rate,team2_middle_run_rate,team2_death_run_rate,team2_pp_wickets_lost,team2_middle_wickets_lost,team2_death_wickets_lost
2024,2644,1415713,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/canada-vs-ireland-13th-match-group-a-1415713/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/canada-vs-ireland-13th-match-group-a-1415713/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/canada-vs-ireland-13th-match-group-a-1415713/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Canada,17,Ireland,29,"[""13th Match, Group A, New York, June 07, 2024, ICC Men's T20 World Cup""]","Jun 7, 2024",New York,/cricket-grounds/nassau-county-international-cricket-stadium-new-york-1417066,1417066,Canada won by 12 runs,Canada,17,team1,20,20,137,7,6.85,125,7,6.25,8,9,5,6,344.0892,-124.56349726999048,1.8299445830492855,-31.233595800524938,2,50,60,36,5,6,82,126,84,10,0,0,0,0,0,9,116,184,120,9,1,4.0,0,11,38,5,3,2,8.0,4,26,34,2,2,2,8.0,2,16,49,2,0,1,4.0,0,6,37,4,2,4,14.0,5,39,90,11,3,1,2.0,1,5,10,0,0,"['1323683', '817069', '446690', '1229251', '820685', '1206190', '1061467', '359746', '385938', '494847', '276370']","['303423', '303427', '928057', '961407', '595921', '348034', '1099379', '526441', '348059', '928067', '364343']",4,3,4,5,4,2,37,55,45,6.166666666666667,6.111111111111111,9.0,2,2,3,31,43,51,5.166666666666667,4.777777777777778,10.2,1,5,1
2024,2643,1415712,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-scotland-12th-match-group-b-1415712/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-scotland-12th-match-group-b-1415712/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-scotland-12th-match-group-b-1415712/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Namibia,28,Scotland,30,"[""12th Match, Group B, Bridgetown, June 06, 2024, ICC Men's T20 World Cup""]","Jun 6, 2024",Bridgetown,/cricket-grounds/kensington-oval-bridgetown-barbados-59429,59429,Scotland won by 5 wickets (with 9 balls remaining),Scotland,30,team2,20,18.3,155,9,7.75,157,5,8.48,11,7,5,6,-101.48011451363125,348.78664000000003,-18.715923566878985,1.7501288534762978,3,40,54,44,4,8,106,121,78,13,1,7,21,15,0,6,134,148,97,14,2,7.0,2,13,75,7,6,1,3.3,0,10,30,4,0,2,8.0,3,16,49,3,2,1,4.0,2,12,16,1,0,2,7.0,4,15,56,6,4,3,9.0,2,17,79,10,0,"['541991', '595790', '482478', '519070', '574638', '596664', '221140', '698317', '553821', '330223', '524075']","['671805', '1093091', '949473', '25490', '417268', '414966', '873199', '659081', '671823', '807535', '1000791']",4,4,3,5,5,1,48,65,42,8.0,7.222222222222222,8.4,3,2,4,43,66,48,7.166666666666667,7.333333333333333,9.6,1,3,1
2024,2641,1415710,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/australia-vs-oman-10th-match-group-b-1415710/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/australia-vs-oman-10th-match-group-b-1415710/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/australia-vs-oman-10th-match-group-b-1415710/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Australia,2,Oman,37,"[""10th Match, Group B (N), Bridgetown, June 05, 2024, ICC Men's T20 World Cup""]","Jun 5, 2024",Bridgetown,/cricket-grounds/kensington-oval-bridgetown-barbados-59429,59429,Australia won by 39 runs,Australia,2,team1,20,20,164,5,8.20,125,9,6.25,6,11,6,6,290.3497,-88.00269434648877,1.923471351370502,-34.173228346456696,2,68,104,61,9,4,90,86,62,12,4,49,77,49,5,7,66,130,71,8,1,3.0,2,12,20,3,5,3,11.0,5,32,68,7,2,2,6.0,2,16,35,3,1,1,4.0,1,9,36,5,2,2,7.0,3,19,68,10,1,3,9.0,0,20,58,6,1,"['219889', '530011', '272450', '325026', '325012', '892749', '230193', '311592', '826915', '379504', '288284']","['1276719', '1402600', '940593', '585083', '624813', '956319', '1276700', '888565', '681801', '1077307', '937953']",6,4,1,7,3,1,37,69,58,6.166666666666667,7.666666666666667,11.6,1,2,2,29,46,50,4.833333333333333,5.111111111111111,10.0,3,3,3
2024,2640,1415709,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/papua-new-guinea-vs-uganda-9th-match-group-c-1415709/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/papua-new-guinea-vs-uganda-9th-match-group-c-1415709/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/papua-new-guinea-vs-uganda-9th-match-group-c-1415709/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Papua New Guinea,20,Uganda,35,"[""9th Match, Group C (N), Providence, June 05, 2024, ICC Men's T20 World Cup""]","Jun 5, 2024",Providence,/cricket-grounds/providence-stadium-guyana-208544,208544,Uganda won by 3 wickets (with 10 balls remaining),Uganda,35,team2,19.1,18.2,77,10,4.01,78,7,4.25,11,9,6,5,-31.45977324143027,103.57462500000003,-34.144363341443636,2.1168014188967823,4,10,25,27,1,7,55,132,89,4,3,9,30,16,1,6,54,121,94,1,0,0.0,0,0,0,0,0,3,12.0,5,47,48,1,10,3,6.2,1,15,30,1,0,0,0.0,0,0,0,0,0,3,11.1,5,36,45,3,1,3,12.0,5,47,38,3,0,"['25056', '302845', '420427', '440990', '646175', '332980', '646173', '574287', '524253', '524247', '1295879']","['233528', '531312', '1380565', '1129565', '1178061', '731523', '1178060', '928109', '420492', '1107651', '26139']",6,4,1,4,3,4,33,23,21,5.5,2.5555555555555554,4.2,3,3,4,25,40,13,4.166666666666667,4.444444444444445,2.6,4,2,1
2024,2638,1415707,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/nepal-vs-netherlands-7th-match-group-d-1415707/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/nepal-vs-netherlands-7th-match-group-d-1415707/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/nepal-vs-netherlands-7th-match-group-d-1415707/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Nepal,33,Netherlands,15,"[""7th Match, Group D, Dallas, June 04, 2024, ICC Men's T20 World Cup""]","Jun 4, 2024",Dallas,/cricket-grounds/grand-prairie-stadium-dallas-1381196,1381196,Netherlands won by 6 wickets (with 8 balls remaining),Nepal,33,team1,19.2,18.4,106,10,5.48,109,4,5.83,11,6,6,5,310.84752000000003,-160.27218127591635,1.9801979646509895,-21.826869027543566,2,23,36,24,2,9,75,141,92,11,1,22,32,28,4,5,85,134,85,7,0,0.0,0,0,0,0,0,5,14.4,3,36,87,10,1,2,6.0,1,15,27,1,0,0,0.0,0,0,0,0,0,4,15.2,7,53,82,11,4,1,4.0,3,13,20,2,0,"['794713', '1058514', '1058510', '1072488', '1141934', '794707', '701215', '1253822', '800675', '1147980', '1058508']","['1071504', '643197', '1153767', '315035', '1127317', '1036191', '1129328', '440522', '1193548', '348109', '416103']",6,4,1,5,3,3,29,46,31,4.833333333333333,5.111111111111111,6.2,2,4,4,36,43,30,6.0,4.777777777777778,6.0,1,2,1
2024,2636,1415705,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/afghanistan-vs-uganda-5th-match-group-c-1415705/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/afghanistan-vs-uganda-5th-match-group-c-1415705/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/afghanistan-vs-uganda-5th-match-group-c-1415705/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Afghanistan,40,Uganda,35,"[""5th Match, Group C (N), Providence, June 03, 2024, ICC Men's T20 World Cup""]","Jun 3, 2024",Providence,/cricket-grounds/providence-stadium-guyana-208544,208544,Afghanistan won by 125 runs,Afghanistan,40,team1,20,16,183,5,9.15,58,10,3.62,7,11,6,7,391.578825,-28.84425614179298,4.757221040992564,-93.20698924731182,1,2,8,3,0,6,171,175,118,18,3,10,21,14,2,8,39,135,82,3,1,4.0,5,18,9,1,0,2,4.0,2,17,11,0,2,3,8.0,3,32,36,4,1,1,3.0,0,2,37,6,0,4,11.0,4,21,91,8,2,3,10.0,3,21,73,4,1,"['974087', '921509', '524049', '25913', '352048', '819429', '793463', '793467', '974109', '793447', '974175']","['1151337', '531312', '233528', '1129565', '731523', '1178061', '1380565', '420492', '1151338', '1107651', '420490']",4,5,2,5,4,2,66,90,27,11.0,10.0,5.4,0,1,4,21,35,2,3.5,3.888888888888889,1.0,5,3,2
2024,2635,1415704,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/south-africa-vs-sri-lanka-4th-match-group-d-1415704/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/south-africa-vs-sri-lanka-4th-match-group-d-1415704/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/south-africa-vs-sri-lanka-4th-match-group-d-1415704/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Sri Lanka,8,South Africa,3,"[""4th Match, Group D, New York, June 03, 2024, ICC Men's T20 World Cup""]","Jun 3, 2024",New York,/cricket-grounds/nassau-county-international-cricket-stadium-new-york-1417066,1417066,South Africa won by 6 wickets (with 22 balls remaining),Sri Lanka,8,team1,19.1,16.2,77,10,4.01,80,4,4.89,11,6,6,5,190.74366999999995,-108.36709589906715,1.9878822288278224,-21.57748830995324,2,17,30,24,1,9,54,136,91,5,2,26,67,33,2,4,48,83,66,4,0,0.0,0,0,0,0,0,4,12.0,2,39,52,3,3,2,4.2,2,13,25,3,0,1,3.1,0,11,15,1,1,3,12.0,7,53,37,4,2,1,4.0,2,10,22,1,0,"['1028655', '629074', '784373', '784379', '629076', '784367', '49764', '437316', '1138316', '1194795', '955235']","['379143', '269280', '600498', '595978', '436757', '321777', '696401', '267724', '550215', '481979', '535353']",4,3,4,6,5,0,24,44,9,4.0,4.888888888888889,1.8,1,6,3,27,45,8,4.5,5.0,2.6666666666666665,2,2,0
2024,2634,1415703,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-oman-3rd-match-group-b-1415703/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-oman-3rd-match-group-b-1415703/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/namibia-vs-oman-3rd-match-group-b-1415703/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Oman,37,Namibia,28,"[""3rd Match, Group B (N), Bridgetown, June 02, 2024, ICC Men's T20 World Cup""]","Jun 2, 2024",Bridgetown,/cricket-grounds/kensington-oval-bridgetown-barbados-59429,59429,Match tied (Namibia won the Super Over),Namibia,28,team2,19.4,20,109,10,5.54,109,6,5.45,11,8,7,5,-37.684124106921445,174.08498999999998,-32.88076241134752,1.31286899273376,4,49,63,51,7,7,55,101,68,4,3,45,80,52,6,5,55,85,68,6,1,4.0,1,11,25,3,1,2,5.0,3,19,17,1,0,4,11.0,2,35,61,8,1,2,8.0,4,26,39,4,2,1,3.4,3,11,28,5,0,2,8.0,3,20,40,2,1,"['1276719', '1077310', '940593', '585083', '624813', '956319', '41984', '888565', '681801', '1077307', '937953']","['833777', '595790', '482478', '519070', '553821', '221140', '596664', '574638', '698317', '330223', '524075']",5,3,3,3,5,3,36,42,31,6.0,4.666666666666667,6.2,3,2,5,32,46,31,5.333333333333333,5.111111111111111,6.2,1,2,3
2024,2633,1415702,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/west-indies-vs-papua-new-guinea-2nd-match-group-c-1415702/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/west-indies-vs-papua-new-guinea-2nd-match-group-c-1415702/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/west-indies-vs-papua-new-guinea-2nd-match-group-c-1415702/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Papua New Guinea,20,West Indies,4,"[""2nd Match, Group C, Providence, June 02, 2024, ICC Men's T20 World Cup""]","Jun 2, 2024",Providence,/cricket-grounds/providence-stadium-guyana-208544,208544,West Indies won by 5 wickets (with 6 balls remaining),West Indies,4,team2,20,19,136,8,6.80,137,5,7.21,10,7,7,6,-122.74999437748959,243.64752999999996,-39.02028985507247,1.6957296544514333,3,83,103,79,10,7,44,57,42,4,2,29,36,34,3,5,106,114,80,16,1,3.0,0,7,30,6,0,2,5.0,2,17,28,4,0,4,11.0,3,30,77,9,0,0,0.0,0,0,0,0,0,3,10.0,5,24,76,8,4,3,10.0,2,31,59,6,3,"['302845', '25056', '440990', '420427', '646175', '332980', '646173', '574287', '524247', '524255', '1295879']","['670035', '333066', '604302', '391832', '820351', '914541', '276298', '677077', '530812', '670031', '670045']",6,4,1,5,4,2,34,60,42,5.666666666666667,6.666666666666667,8.4,3,2,3,52,42,43,8.666666666666666,4.666666666666667,8.6,1,3,1
2024,2632,1415701,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/united-states-of-america-vs-canada-1st-match-group-a-1415701/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/united-states-of-america-vs-canada-1st-match-group-a-1415701/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2024-1411166/united-states-of-america-vs-canada-1st-match-group-a-1415701/match-overs-comparison,/series/icc-men-s-t20-world-cup-2024-1411166,1411166,ICC Men's T20 World Cup,Canada,17,United States of America,11,"[""1st Match, Group A (N), Dallas, June 01, 2024, ICC Men's T20 World Cup""]","Jun 1, 2024",Dallas,/cricket-grounds/grand-prairie-stadium-dallas-1381196,1381196,U.S.A. won by 7 wickets (with 14 balls remaining),United States of America,11,team2,20,17.4,194,5,9.70,197,3,11.15,7,5,6,7,-170.90829131843674,179.55960000000002,-22.55510204081633,2.0269833280010006,1,51,43,31,5,6,133,136,89,20,2,3,10,7,0,3,175,165,102,26,1,4.0,1,9,34,4,3,2,6.0,1,16,63,8,7,3,7.4,1,14,98,14,3,2,5.0,1,7,45,5,0,3,10.0,1,19,99,14,2,2,5.0,1,12,42,6,0,"['1323683', '817069', '446690', '820685', '1206190', '1229251', '1061467', '359746', '348135', '385938', '276370']","['348133', '1159641', '485379', '957645', '277662', '348129', '422847', '334621', '772471', '398513', '927119']",4,4,3,5,4,2,50,87,57,8.333333333333334,9.666666666666666,11.4,1,2,2,41,127,29,6.833333333333333,14.11111111111111,7.25,1,1,1
2024,2631,1385690,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-4th-t20i-1385690/full-scorecard,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-4th-t20i-1385690/live-cricket-score,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-4th-t20i-1385690/match-overs-comparison,/series/pakistan-in-england-2024-1385666,1385666,Pakistan tour of England,Pakistan,7,England,1,"['4th T20I (N), The Oval, May 30, 2024, Pakistan tour of England']","May 30, 2024",The Oval,/cricket-grounds/kennington-oval-london-57127,57127,England won by 7 wickets (with 27 balls remaining),England,1,team2,19.5,15.3,157,10,7.91,158,3,10.19,11,5,5,6,-56.18615051606011,238.825068,-21.11485642946317,1.8171537413324972,3,9,17,11,1,8,142,160,108,19,0,0,0,0,0,5,149,133,93,24,2,5.0,0,10,47,6,2,2,7.3,3,19,89,16,1,1,3.0,0,8,20,2,0,0,0.0,0,0,0,0,0,3,10.5,4,24,90,13,3,3,9.0,5,23,67,7,1,"['323389', '348144', '1123428', '512191', '922943', '1137262', '480603', '1072470', '1158088', '290948', '1161606']","['669365', '308967', '897549', '297433', '911707', '8917', '403902', '288992', '669855', '244497', '351588']",6,4,1,7,4,0,59,67,31,9.833333333333334,7.444444444444445,6.2,1,6,3,78,70,10,13.0,7.777777777777778,5.0,0,3,0
2024,2630,1433364,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-3rd-t20i-1433364/full-scorecard,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-3rd-t20i-1433364/live-cricket-score,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-3rd-t20i-1433364/match-overs-comparison,/series/west-indies-vs-south-africa-2024-1433350,1433350,South Africa tour of West Indies [May 2024],South Africa,3,West Indies,4,"['3rd T20I, Kingston, May 26, 2024, South Africa tour of West Indies [May 2024]']","May 26, 2024",Kingston,/cricket-grounds/sabina-park-kingston-jamaica-59458,59458,West Indies won by 8 wickets (with 37 balls remaining),West Indies,4,team2,20,13.5,163,7,8.15,165,2,11.92,9,4,7,6,-155.54160639968532,158.57175999999998,-23.87090909090909,2.44222121856725,2,37,51,32,6,7,116,117,88,13,2,42,43,30,4,2,113,75,54,20,0,0.0,0,0,0,0,0,4,7.0,1,15,80,14,2,3,6.5,1,14,81,10,3,1,4.0,3,10,39,6,0,1,4.0,2,12,26,4,2,4,12.0,2,22,95,9,1,"['379143', '269280', '605661', '595267', '337790', '698189', '499560', '596010', '553249', '946483', '481979']","['670035', '333066', '348056', '1078692', '51862', '670013', '443263', '530812', '670045', '1356971', '906783']",6,4,1,4,6,1,45,68,50,7.5,7.555555555555555,0.0,2,2,3,83,82,0,13.833333333333334,10.25,0.0,0,2,0
2024,2626,1433363,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-2nd-t20i-1433363/full-scorecard,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-2nd-t20i-1433363/live-cricket-score,https://www.espncricinfo.com/series/west-indies-vs-south-africa-2024-1433350/west-indies-vs-south-africa-2nd-t20i-1433363/match-overs-comparison,/series/west-indies-vs-south-africa-2024-1433350,1433350,South Africa tour of West Indies [May 2024],West Indies,4,South Africa,3,"['2nd T20I, Kingston, May 25, 2024, South Africa tour of West Indies [May 2024]']","May 25, 2024",Kingston,/cricket-grounds/sabina-park-kingston-jamaica-59458,59458,West Indies won by 16 runs,West Indies,4,team1,20,20,207,7,10.35,191,7,9.55,9,9,8,6,782.2571399999999,-161.45147926258895,2.467337014596815,-33.26424870466321,3,34,25,19,5,6,165,158,101,22,3,63,62,40,10,6,104,114,83,10,1,2.0,0,2,32,5,1,3,6.0,1,14,53,6,4,4,12.0,5,28,98,9,7,0,0.0,0,0,0,0,0,4,12.0,4,23,153,24,1,2,8.0,3,16,53,3,2,"['670035', '333066', '348056', '391832', '51862', '677077', '670013', '530812', '670045', '1356971', '906783']","['269280', '379143', '605661', '595267', '337790', '540316', '698189', '553249', '946483', '481979', '542023']",4,6,1,5,5,1,51,88,68,8.5,9.777777777777779,13.6,1,3,3,85,57,49,14.166666666666666,6.333333333333333,9.8,2,3,2
2024,2625,1425133,https://www.espncricinfo.com/series/usa-vs-bangladesh-2024-1425119/united-states-of-america-vs-bangladesh-3rd-t20i-1425133/full-scorecard,https://www.espncricinfo.com/series/usa-vs-bangladesh-2024-1425119/united-states-of-america-vs-bangladesh-3rd-t20i-1425133/live-cricket-score,https://www.espncricinfo.com/series/usa-vs-bangladesh-2024-1425119/united-states-of-america-vs-bangladesh-3rd-t20i-1425133/match-overs-comparison,/series/usa-vs-bangladesh-2024-1425119,1425119,Bangladesh tour of United States of America,United States of America,11,Bangladesh,25,"['3rd T20I, Prairie View, May 25, 2024, Bangladesh tour of United States of America']","May 25, 2024",Prairie View,/cricket-grounds/prairie-view-cricket-complex-texas-1312726,1312726,Bangladesh won by 10 wickets (with 50 balls remaining),Bangladesh,25,team2,20,11.4,104,9,5.20,108,0,9.25,10,2,7,6,-62.678017693085394,26.97855,-13.349056603773585,4.266217231081544,2,30,-2,35,3,8,66,-8,85,10,2,101,-2,70,14,0,0,0,0,0,1,2.0,0,4,25,4,1,2,3.0,0,7,24,3,0,4,6.4,0,16,55,7,1,1,4.0,6,18,10,0,4,2,7.0,1,23,51,9,2,3,9.0,2,30,41,4,0,"['647771', '485379', '348129', '451947', '957645', '277662', '334621', '772471', '233258', '1041679', '398513']","['990023', '436677', '536936', '629058', '56143', '990031', '56025', '1139523', '330902', '1139520', '926629']",4,3,4,5,4,2,46,22,36,7.666666666666667,2.4444444444444446,0.0,2,3,4,48,60,0,8.0,10.0,0.0,0,0,0
2024,2623,1385688,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-2nd-t20i-1385688/full-scorecard,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-2nd-t20i-1385688/live-cricket-score,https://www.espncricinfo.com/series/pakistan-in-england-2024-1385666/england-vs-pakistan-2nd-t20i-1385688/match-overs-comparison,/series/pakistan-in-england-2024-1385666,1385666,Pakistan tour of England,England,1,Pakistan,7,"['2nd T20I, Birmingham, May 25, 2024, Pakistan tour of England']","May 25, 2024",Birmingham,/cricket-grounds/edgbaston-birmingham-56788,56788,England won by 23 runs,England,1,team1,20,19.2,183,7,9.15,160,10,8.27,9,11,6,5,743.85108,-47.24943792753686,1.5899926093477452,-27.6383910792513,1,4,13,7,0,8,173,156,113,24,5,83,106,55,12,6,72,78,62,9,1,3.2,3,6,41,7,1,2,8.0,3,16,59,7,2,3,8.0,4,22,60,7,2,2,8.0,3,20,70,10,1,1,4.0,2,9,34,5,0,2,8.0,2,13,74,9,0,"['669365', '308967', '897549', '297433', '911707', '8917', '403902', '288992', '669855', '244497', '461632']","['323389', '1161031', '348144', '512191', '922943', '1137262', '480603', '227758', '1072470', '290948', '1161606']",7,4,0,6,3,2,53,91,39,8.833333333333334,10.11111111111111,7.8,1,2,4,55,69,36,9.166666666666666,7.666666666666667,7.2,2,4,4
2024,2619,1428156,https://www.espncricinfo.com/series/netherlands-tri-nation-t20i-series-2024-1428145/netherlands-vs-ireland-6th-match-1428156/full-scorecard,https://www.espncricinfo.com/series/netherlands-tri-nation-t20i-series-2024-1428145/netherlands-vs-ireland-6th-match-1428156/live-cricket-score,https://www.espncricinfo.com/series/netherlands-tri-nation-t20i-series-2024-1428145/netherlands-vs-ireland-6th-match-1428156/match-overs-comparison,/series/netherlands-tri-nation-t20i-series-2024-1428145,1428145,Netherlands Tri-Nation T20I Series,Ireland,29,Netherlands,15,"['6th Match, The Hague, May 24, 2024, Netherlands Tri-Nation T20I Series']","May 24, 2024",The Hague,/cricket-grounds/sportpark-westvliet-the-hague-461400,461400,Ireland won by 3 runs,Ireland,29,team1,20,20,161,6,8.05,158,5,7.90,8,7,8,5,417.18159,-149.05108496593783,2.387332433502798,-19.760416666666668,0,0,0,0,0,8,157,-8,120,20,1,27,-1,22,3,6,128,-6,98,14,0,0.0,0,0,0,0,0,4,13.0,4,-4,106,-4,1,4,7.0,1,-4,50,-4,0,0,0.0,0,0,0,0,0,4,16.0,6,-4,139,-4,2,1,4.0,0,-1,20,-1,0,"['303423', '303427', '928057', '961407', '595921', '348034', '1099379', '526441', '348059', '364343', '928059']","['1071504', '643197', '1153767', '1127317', '1036191', '44407', '440522', '1193548', '315035', '348109', '416103']",5,4,2,6,3,2,42,68,51,7.0,7.555555555555555,10.2,1,3,2,49,70,39,8.166666666666666,7.777777777777778,7.8,0,1,4
